caption,username,post_url,filename,google_drive_link
"Elvis Presley came from very humble beginnings and grew up to be one of the biggest names in rock ‘n’ roll. On #ThisDayInHistory in 1977, Elvis died at his home in Graceland. A major musical force, he had 18 No. 1 singles as well as countless gold and platinum records. He was also one of the first performers inducted into the Rock and Roll Hall of Fame in 1986.   🎥 Elvis Presley sings before a live audience in Las Vegas; 1960",history,https://www.instagram.com/p/ChUuobCFPTU/,post_792.jpg,https://drive.google.com/uc?id=1tVW5rF1ASxsp4biAdtLSSFrm9MvmHYip
"Queen Elizabeth II, the longest-reigning modern monarch in British history, has passed away at the age of 96. In her long reign, she redefined what it meant to be a monarch and navigated a tremendous amount of change within her family, country, and world.    Her eldest son, Prince Charles, will succeed her as King, and his wife Camilla, Duchess of Cornwall, will become known as Queen Consort. Prince William, Duke of Cambridge, will take his father’s place as heir apparent to the throne.",history,https://www.instagram.com/p/CiQRo5Lp50G/,post_793.jpg,https://drive.google.com/uc?id=1JmkPhLuCgzB3cpMvEJdymehwJiFdPxvW
"Mikhail Gorbachev, the first and only president of the Soviet Union, died at the age of 91. During his presidency, Gorbachev promoted more peaceful international relations. He was also instrumental in ending the Cold War. He is credited for his crucial role in the fall of the Berlin Wall and subsequent reunification of Germany. For his excellent leadership and his contributions to the overall betterment of world development, Gorbachev was awarded the Nobel Peace Prize in 1990.",history,https://www.instagram.com/p/Ch5qeLAshid/,post_794.jpg,https://drive.google.com/uc?id=1PbpdGmYdwC0RWK2llaPxbb8XLRWr5YhJ
"The Woodstock Music Festival began on #ThisDayInHistory, as more than 400,00 people arrived on a dairy farm in Bethel New York for the three-day festival. Billed as “An Aquarian Experience: 3 Days of Peace and Music,” the epic event would later be known as #Woodstock. #DidYouKnow Richie Havens was not scheduled to open the festival but ended up having to play the first three hours because so many people were stuck in traffic.  🎥 Audience at Woodstock Festival, Bethel, New York; 1969",history,https://www.instagram.com/p/ChSQMj6FYxj/,post_795.jpg,https://drive.google.com/uc?id=1uWCLAYoF05l8RqHBA-da3StCpwCqU0hP
"Would you go on this ride?   🎥 ""Top"" rotating ride at Coney Island, NYC; 1920s",history,https://www.instagram.com/p/ChxZ_GZpJec/,post_796.jpg,https://drive.google.com/uc?id=1bJBKmaSimdoFRsZIDibYsNt3SbBFFjHw
"American diver Vicki Draves won gold at the London Olympics on #ThisDayInHistory in 1948. And two days later, her good friend and fellow diver Sammy Lee took gold as well, making them the first Asian Americans to win Olympic gold medals for the United States. To read more about their accomplishments and friendship, visit the link in our bio.",history,https://www.instagram.com/p/CgzFq4zjo69/,post_797.jpg,https://drive.google.com/uc?id=1xPcgqXE2KkvVFrCbVlIm8NUGgTJ1egBt
"The Titanic departed Southampton, England on April 10, 1912.   After four days of uneventful sailing, on April 14, Titanic received sporadic reports of ice from other ships, but she was sailing on calm seas under a moonless, clear sky. At about 11:30 pm, a lookout saw an iceberg coming out of a slight haze dead ahead, then rang the warning bell and telephoned the bridge. The engines were quickly reversed, and the ship was turned sharply – instead of making direct impact, Titanic seemed to graze along the size of the berg. Sensing no collision, the lookouts were relieved. They had no idea that the iceberg had a jagged underwater spur, which slashed the hull below the ship’s waterline.   A little more than an hour after contact with the iceberg, a largely disorganized and haphazard evacuation began. And finally, at 2:20 AM on April 15, 1912, the Titanic dove beneath the ocean’s surface.   On #ThisDayInHistory in 1985, a joint U.S.-French expedition located the wreck of the RMS Titanic.",history,https://www.instagram.com/p/Ch-u_23smye/,post_798.jpg,https://drive.google.com/uc?id=1V9h4CBFQapknWVew-ufJVrqCzqxPErVX
"Actress Marilyn Monroe, born Norma Jeane Mortenson, overcame a difficult childhood to become one of the world’s biggest icons. But on #ThisDayInHistory in 1962, she died at her home in Los Angeles at the age of 36.   📸 Marilyn Monroe poses for photographers in her apartment; 1956",history,https://www.instagram.com/p/Cg4QzNZFxO3/,post_799.jpg,https://drive.google.com/uc?id=1z-QGRahB2Dbl_Egz-Pd-9kzAxnadzt8b
An official statement of Japan’s unconditional surrender to the Allies was made public to the world on #ThisDayInHistory (August 15th in Japan) in 1945. Japan formally surrendered in writing two weeks later.,history,https://www.instagram.com/p/ChP17XRu58U/,post_800.jpg,https://drive.google.com/uc?id=1o8R-7l8LfLFxVvAxkMznuEHq7h2YZO5Q
"On #ThisDayInHistory at the 1936 Olympics, African American track star Jesse Owens won his fourth gold medal of the Games in the 4x100-meter relay. With his medals, he was the star of the Berlin Olympics. Although only 23, Jesse Owens retired from amateur competition shortly after the Berlin Olympics to capitalize on his fame. To learn more about Jesse Owens, visit the link in our bio.   🎥 Jesse Owens at Berlin Olympics; 1936",history,https://www.instagram.com/p/ChC29rXlyDx/,post_801.jpg,https://drive.google.com/uc?id=1xzZtyNfTdI3YEa1Xq575nglg6dadEjls
"When one door closes, another one opens. 📸 Doris Duke About To Enter Her Bathhouse at Bailey's Beach, Newport, Rhode Island; 1934",history,https://www.instagram.com/p/ChFplXSsfWb/,post_802.jpg,https://drive.google.com/uc?id=1TMWCv-_j5jn51_h1oYUUUlBhsu2YWZsz
"David McCullough, best-selling and award-winning author, has died at the age of 89. The iconic American history author received numerous awards including two Pulitzer Prizes and the Presidential Medal of Freedom in 2006.  “We need to be reminded of the contributions, the ideas, the examples established by those who went before us. We’re all a result of many others who helped taught, inspired, people who have been rivals and people have been comrades.”",history,https://www.instagram.com/p/ChAeAfIhQgy/,post_803.jpg,https://drive.google.com/uc?id=1_GhSlPwzJEbqeLRBognU8xyVgRPvd3DU
"On #ThisDayInHistory in 1961, just two days after sealing off free passage between East and West Berlin with barbed wire, East German authorities began building a wall – the Berlin Wall – to permanently close off access to the West. For the next 28 years, the heavily fortified wall stood as the most tangible symbol of the Cold War – a literal “iron curtain” dividing Europe. Desperation drove ingenuity among East Germans determined to reach West Berlin - visit the link in our bio to read more about the escape across the Berlin Wall.",history,https://www.instagram.com/p/ChM_7Ssjm2i/,post_804.jpg,https://drive.google.com/uc?id=1psWWC_KDApBQfu22HM6tBTcAbFgslNY4
"On #ThisDayInHistory in 1944, police in Nazi-occupied Amsterdam raided a warehouse and arrested eight Jews who were hiding in an annex disguised behind a bookcase. Among those captured was Anne Frank, her parents and older sister. It is believed that an anonymous tip helped guide the Nazis to the secret annex, yet despite decades of investigations, the identity of the informant has never been proven. To learn more, visit the link in our bio.  📸 Mr. Otto Frank, father of Anne Frank, shows Queen Juliana of The Netherlands the hiding place of the Frank family during World War II; 1979",history,https://www.instagram.com/p/Cg1x5n0s9Tw/,post_805.jpg,https://drive.google.com/uc?id=1Y9fybWj5MWVZcXigmeqNz2ARDEG9qj08
"Robin Williams brought joy to countless people over the course of his career. As a comedian, Williams delivered a high-wire act of verbal dexterity balanced with an unpredictable physicality. On the big screen, Williams made his debut in the 1977 low-budget comedy “Can I Do it ’Til I Need Glasses?” then went on to appear in such films as “Moscow on the Hudson” and “Good Morning, Vietnam.” The prolific Oscar-winning actor died on #ThisDayInHistory in 2014.   🎥 Robin Williams on Mrs. Doubtfire; 1993",history,https://www.instagram.com/p/ChH523nN-tN/,post_806.jpg,https://drive.google.com/uc?id=1E-7tA_3qm5SWZUGelE9ZfChx3qOGgRwn
"Run, Babe, Run!  🎥 The crowd goes wild when Babe Ruth hits a home run; 1918",history,https://www.instagram.com/p/ChATYugsxEp/,post_807.jpg,https://drive.google.com/uc?id=1VFx7jn17u7op1gSbSWZy5rc62ki_kzJy
"World War I, also known as the Great War, began on #ThisDayInHistory in 1914 after the assassination of Archduke Franz Ferdinand of Austria in June 1914. During the conflict, Germany, Austria-Hungary, Bulgaria, and the Ottoman Empire (the Central Powers) fought against Great Britain, France, Russia, Italy Romania, Canada, Japan, and the United States (the Allied Powers). To learn more about the outbreak of World War I, visit the link in our bio.",history,https://www.instagram.com/p/CguC5VoldDq/,post_808.jpg,https://drive.google.com/uc?id=1Yyp_vhU1GBN8e1IvWfH4k2trT_hSMFS7
Having previous experience can really help in building an insulated cabin. Our sponsors at @Nationwide have exclusive #Alone content for fans of The HISTORY Channel. Check out more shelter building and survival secrets at the link in bio or download the HISTORY app.,history,https://www.instagram.com/p/CghGyRegN5g/,post_809.jpg,https://drive.google.com/uc?id=1U7sTdXYn10-M8TStbz1MXYF_Vyfk72jH
"Fossil hunter Susan Hendrickson discovered three huge bones jutting out of a cliff near Faith, South Dakota on #ThisDayInHistory in 1990. They turned out to be part of the largest-ever Tyrannosaurus Rex skeleton ever discovered. Amazingly, the skeleton, dubbed Sue, was over 90% complete. Sue’s extraordinarily well-preserved bones have allowed scientists to determine many things about the life of T-Rex. To learn more, visit the link in our bio.   📸 Worlds largest T Rex being assembled at the Natural History Museum",history,https://www.instagram.com/p/ChKQ020M7Nw/,post_810.jpg,https://drive.google.com/uc?id=18CV61QnTUix5gxwkDt09l54YpfRTurIB
"On #ThisDayInHistory in 1911, American historian Hiram Bingham saw the ruins of Machu Picchu for the first time. Tucked away in the mountainous countryside northwest of Cuzco, Machu Picchu is believed to have been a summer retreat for Inca leaders, whose empire was virtually wiped out by Spanish invaders in the 16th century. For hundreds of years afterwards, its existence was a secret known only to the locals living in the region. To learn more about Machu Picchu, visit the link in our bio.",history,https://www.instagram.com/p/CgZVvhPAF12/,post_811.jpg,https://drive.google.com/uc?id=1KSXqdg6zSdL9X4jPc0J6JeUFiJBd4cH9
"The Colosseum, officially dedicated in 80 AD, was the largest amphitheater in the Roman Empire. Though two-thirds of the original Colosseum have been destroyed over time, the amphitheater remains an iconic symbol of ancient Rome.    The HISTORY Channel brings to life the rise and fall of the Roman Empire through the lens of one of the most exhilarating and brutal arenas in the history of humanity – the Colosseum. Don’t miss the series premiere TONIGHT at 9/8c. #ColosseumHistory",history,https://www.instagram.com/p/CgHULAzAdU7/,post_812.jpg,https://drive.google.com/uc?id=1GUzwALh8Me-NR5M1zCUBBuXsfjBRLPPV
"On #ThisDayInHistory in 1945, The United States became the first and only nation to use atomic weaponry during wartime when it dropped an atomic bomb on the Japanese city of Hiroshima. A blast equivalent to the power of 15,000 tons of TNT reduced four square miles of the city to ruins and immediately killed 80,000 people. Three days later, another bomb was dropped on the city of Nagasaki, killing tens of thousands more. A few days later, Japan announced its surrender.   🎥 Aftermath of World War II US atomic bombing of dropped on Hiroshima; 1945",history,https://www.instagram.com/p/Cg6-VTvt1rz/,post_813.jpg,https://drive.google.com/uc?id=1XKmjWeo8__KKQ85amQvaR6uo5mXd1Sn_
Would you play leapfrog on Washington's nose?   🎥 Dynamite blasts shape the heads of U.S. presidents at Mount Rushmore in South Dakota; 1930,history,https://www.instagram.com/p/CgKncnjJic4/,post_814.jpg,https://drive.google.com/uc?id=1RhUm8Es4EZt4M_pefLGwCxCPELx_bW3_
Summer days 🥵 ☀️ 🎥 Heat wave in New York and Coney Island; 1953,history,https://www.instagram.com/p/CgxBTycJ1CV/,post_815.jpg,https://drive.google.com/uc?id=1VBLpnWtEe4IB5XhQBF3AKdpwj3vT_oGR
"The royal wedding of Prince Charles and Lady Diana Spencer at St. Paul’s Cathedral on #ThisDayInHistory in 1981 was watched by 750 million people around the world. Nicknamed “the wedding of the century” for its extravagance, it broke records and set global fashion trends.   #DidYouknow though they had 27 cakes total, Prince Charles and Princess Diana’s main wedding cake was a fruitcake that had five tiers and weighed over 200 pounds.",history,https://www.instagram.com/p/CgmOMhgl8Lp/,post_816.jpg,https://drive.google.com/uc?id=1uWQYUJMWUK8ZRnMQoID9mED5PPQnhd9M
"Not sure this is what we would wear on a hike, but to each their own!   🎥 People rock climbing at Glacier National Park; 1910s",history,https://www.instagram.com/p/CghWQYSg2fm/,post_817.jpg,https://drive.google.com/uc?id=1Xm5U7CsspJAQrLbvK7ZZGTsRGOpiCaLM
"The iconic phrase, “That’s one small step for a man, one giant leap for mankind,” was spoken on #ThisDayInHistory in 1969 when Neil Armstrong became the first human to walk on the surface of the moon. Shortly after, Buzz Aldrin joined him on the moon’s surface and together they took photographs of the terrain, planted a U.S. flag, ran a few scientific tests, and spoke with President Richard Nixon via Houston. For more facts about the moon landing, visit the link in our bio.",history,https://www.instagram.com/p/CgPD6G4hNix/,post_818.jpg,https://drive.google.com/uc?id=1C85w_VQPndse7FybwMtGqBvI9uiq5k0v
"On #ThisDayInHistory in 1940, 300 German bombers raided London in the first of 57 consecutive nights of bombing. By the end of the day, German planes had dropped 337 tons of bombs on London. Though civilian populations were not the primary target that day, the poorest of London areas felt the fallout, from direct hits of errant bombs as well as the fires that broke out and spread throughout the vicinity. Four hundred and thirty civilians were killed that afternoon and evening.   🎥 People living in subway during bombing blitz of London; 1940",history,https://www.instagram.com/p/CiNzGcqpTXL/,post_819.jpg,https://drive.google.com/uc?id=1OvJS3qOAPyOZAB1q3yz6KDVDXSom6fGy
Here to spice up your Friday   🎥  The Spice Girls during an interview; 1996,history,https://www.instagram.com/p/CfwKMz9Ftqi/,post_820.jpg,https://drive.google.com/uc?id=1EuC6Ltzx-PH26DCagOzmO90ShaRBO6Bb
"On #ThisDayInHistory in 1957, John Lennon was scheduled to perform at the annual Woolton Parish Church Garden Fete, a parade and outdoor fair at which John and his Quarrymen Skiffle Group had been invited to play. Midway through their set, 15-year-old Paul McCartney showed up and watched.   A mutual friend made the introduction after the show. It is easy to assume that John and Paul would eventually have met on some other day had some mutual friend not chosen to make the introduction. But as much as they had in common, the two boys lived in different neighborhoods, went to different schools and were nearly two years apart in age. Their historic first meeting was a highly charged combination of excitement, rivalry, and mutual respect.  🎥  John Lennon and Paul McCartney at Heathrow Airport; 1968",history,https://www.instagram.com/p/Cfrl1slFrta/,post_821.jpg,https://drive.google.com/uc?id=14042rpJm4A58-lRej5THUFCE8psN1C4f
"In Nazi-occupied Holland, 13-year-old Anne Frank and her family were forced to take refuge in a secret sealed-off area in an Amsterdam warehouse on #ThisDayInHistory in 1942. The day before, Anne’s older sister, Margot, received a call-up notice to be deported to a Nazi “work camp.” To learn more about how Anne’s private diary became an international sensation, visit the link in our bio.",history,https://www.instagram.com/p/Cfq_XDsDZtT/,post_822.jpg,https://drive.google.com/uc?id=1poYPslUzECtdH8v0LzjLbFWxLSsdZOJG
"With the famine crisis continuing in Ethiopia and the neighboring Sudan, Bob Geldof proposed Live Aid, an ambitious global concert aimed at raising funds and increasing awareness of the plight of many Africans. Organized in just 10 weeks, Live Aid was officially opened by Prince Charles and Princess Diana on #ThisDayInHistory in 1985.   The majority of the artists performed at either Wembley Stadium in London or at Philadelphia’s JFK Stadium. Thirteen satellites beamed a live television broadcast of the event to more than one billion viewers in 110 countries. To learn more about Live Aid, visit the link in our bio.",history,https://www.instagram.com/p/Cf9jPNVBKtl/,post_823.jpg,https://drive.google.com/uc?id=1Ic4iLIMCACU-uYlSk9yiqPgK50HLBVUI
"In 1978, Gianni Versace had a vision for a new fashion line and opened his first boutique in Milan. By 1997, he had 130 high-end boutiques around the world – and was a global fashion titan. Known for his colorfully vibrant designs, he transcended the fashion world. After his death on #ThisDayInHistory in 1997, his sister, Donatella, took over the creative reins of the company, serving as head of design, while his brother, Santo, became CEO. To learn more about Gianni Versace, visit the link in our bio.",history,https://www.instagram.com/p/CgCbptAOEa3/,post_824.jpg,https://drive.google.com/uc?id=1uLtL6GxjCguObdLDaAJ6xL6IR5zQo3Eo
"On #ThisDayInHistory in 1960, Senator John F. Kennedy was nominated for the presidency by the Democratic National Convention, defeating Senator Lyndon B. Johnson of Texas. The next day, Johnson was named Kennedy’s running mate by a unanimous vote of the convention.   🎥 John F. Kennedy accepts the nomination as the Democratic Presidential Candidate; 1960",history,https://www.instagram.com/p/Cf9LVEPruOh/,post_825.jpg,https://drive.google.com/uc?id=1zX52izuOCek6yne1twfzGWSNmMgdNJLH
"When master builder Haterius constructed the Colosseum from the ashes of Nero’s Golden House, his work was far from over. In Sunday's episode of Colosseum, see the incredible architectural feat through the builder.  Colosseum airs Sunday at 9/8c, only on The HISTORY Channel.",history,https://www.instagram.com/p/CgSQg9EhyL6/,post_826.jpg,https://drive.google.com/uc?id=1g6lzGNbksChslFmnBDJq9aH1-QGWdFS7
"On #ThisDayInHistory in 1945, more than 350 Allied warships laid at anchor in Tokyo Bay. The flags of the United States, Britain, the Soviet Union, and China fluttered above the deck of the Missouri. Just after 9 am, Tokyo time, Japanese Foreign Minister Mamoru Shigemitsu signed the formal surrender on behalf of the Japanese government. General Yoshijiro Umezu then signed for the Japanese armed forces. After ten more signatures, the most devastating war was over.",history,https://www.instagram.com/p/CiAf1aCrbfV/,post_827.jpg,https://drive.google.com/uc?id=1eK9mwo2tysxaYg77CbLOcguI_lhf1mwM
"French designer Louis Réard unveiled a daring two-piece swimsuit at the Piscine Molitor, a popular swimming pool in Paris, on #ThisDayInHistory in 1946. Before long, bold young women in bikinis were causing a sensation along the Mediterranean coast. #DidYouKnow the bikini was named after the Bikini Atoll?",history,https://www.instagram.com/p/Cfog6qvFqXM/,post_828.jpg,https://drive.google.com/uc?id=1PTHvLN8jlz55lK1_CVTgnMwb39MePCdV
Living life on the edge.   🎥 People perform dangerous stunts on tall buildings; 1920,history,https://www.instagram.com/p/ChcS7srNDdm/,post_829.jpg,https://drive.google.com/uc?id=1bWiOR13cE3EX1YZ241SbbhR4g6DJfHOY
"In one of the most famous duels in American history, Vice President Aaron Burr fatally shot Alexander Hamilton on July 11, 1804. Hamilton died the following day.   Burr’s duel with Hamilton forever changed his legacy.",history,https://www.instagram.com/p/Cf4WNYrBAmd/,post_830.jpg,https://drive.google.com/uc?id=1qyEenImyRRYQonw747tOpvP4AHU31xhZ
"Do you know who gifted the Statue of Liberty to the United States?  Originally known as “Liberty Enlightening the World,” the statue was dedicated on #ThisDayInHistory in 1886.",history,https://www.instagram.com/p/CkQyfp1rBCI/,post_831.jpg,https://drive.google.com/uc?id=1fgwK_pYQ-8IGl3eRechZPTy1-3tK2VMQ
"Every fashion show should have a narrator like this.   🎥 Ready-to-wear couture fashion show in Italy at Pitti Palace in Florence, Italy; 1967",history,https://www.instagram.com/p/Cf6jruHl563/,post_832.jpg,https://drive.google.com/uc?id=1kJswTf-AnF7CY1pzs2Fi-p3nUc1eu_H-
"On #ThisDayInHistory in 1945, U.S. President Harry Truman, Soviet leader Joseph Stalin and British Prime Minister Winston Churchill, met in the Berlin suburb of Potsdam to discuss the issues relating to postwar Europe and plans to deal with the ongoing conflict with Japan. The conference soon bogged down to the issue of postwar Germany.   The leaders of the United States, Great Britain, and the Soviet Union – the Big Three powers who had defeated Nazi Germany – met at the Potsdam Conference on #ThisDayInHistory in 1945. The Big Three worked out many of the details of the postwar order in the Potsdam Agreement, signed on August 1. This would be the final time that leaders, who had maintained a tense alliance despite their difference during the war, would meet to discuss postwar cooperation.",history,https://www.instagram.com/p/CgHvjmQBLXs/,post_833.jpg,https://drive.google.com/uc?id=1Xot0oktesUoHFzek-NtUNcmGMoqnjm-m
"Rev. Dr. Martin Luther King, Jr. was awarded the Nobel Peace Prize for his nonviolent resistance to racial prejudice in America on #ThisDayInHistory in 1964. At the age of 35-years-old, he was the youngest person to ever receive the award.   🎥  Martin Luther King receives Nobel Peace Prize",history,https://www.instagram.com/p/Cjsfc4KMUQA/,post_834.jpg,https://drive.google.com/uc?id=16ZHC8IlfyEzMGAyyNNfv3Ryzaoe7ofVQ
"The Battle of Britain was the first battle in history fought solely in the air. Beginning on #ThisDayInHistory in 1940, pilots and support crews on both sides took to the skies and battled for control of airspace over Great Britain, Germany, and the English Channel.  🎥  London preparing for airbombings; 1939",history,https://www.instagram.com/p/Cf1SyTBF076/,post_835.jpg,https://drive.google.com/uc?id=1KZeUryrDb6Kl4XMS3jip6uz2AvABvsJW
"The Scopes Monkey Trial began on #ThisDayInHistory in 1925 with John Scopes, a young high school science teacher, accused of teaching evolution in violation of a Tennessee state law. The trial was viewed as an opportunity to challenge the constitutionality of the bill, to publicly advocate for the legitimacy of Darwin’s theory of evolution and to enhance the profile of the American Civil Liberties Union.   🎥  Scopes Monkey Trial; 1925",history,https://www.instagram.com/p/Cf1y0gfp3VS/,post_836.jpg,https://drive.google.com/uc?id=1NrsBtywqzyEjS1GEkYolmQLlcdEtkCl9
Today is the first day of summer ☀️  📸  Couple lying down on beach + watching portable television; 1960,history,https://www.instagram.com/p/CfE81E4pJnW/,post_837.jpg,https://drive.google.com/uc?id=1KVT-BEQajf-IJeWgyk_JdZFVsBbjbaQ0
Happy 4th of July 🇺🇸,history,https://www.instagram.com/p/Cfl8oZBOGZj/,post_838.jpg,https://drive.google.com/uc?id=1Z-YzQvyjNhSy8rbHBne2fsoy3SKnMLi0
"Sometime after midnight on #ThisDayInHistory in 1969, police raided the Stonewall Inn, a bar located in New York City’s Greenwich Village that served as a haven for the city’s LGBTQ community.   Police raids on gay bars were common, but on that particular night, members of the city’s LGBTQ community decided to fight back – sparking an uprising that would launch a new era of resistance and revolution. To learn more about the #StonewallRiots, visit the link in our bio.",history,https://www.instagram.com/p/CfWcbAJjIQ9/,post_839.jpg,https://drive.google.com/uc?id=1GfIvxkVk-bOnNqx7q1UIaDcmBZBETe4K
"From our first post in 2014 to today, thank you for 7M! What is your favorite piece of history?",history,https://www.instagram.com/p/CfUFsdnF72G/,post_840.jpg,https://drive.google.com/uc?id=1dlhUCDq5IfE_RWBNAtjttZT4oGBl54qs
"The Korean War began on #ThisDayInHistory in 1950, when some 75,000 soldiers from North Korean People’s Army poured across the 38th parallel. The invasion was the first military action of the Cold War. In July of 1953, the fighting came to an end. What caused the Korean War and why did the U.S. get involved? Visit the link in our bio to learn more.",history,https://www.instagram.com/p/CfOxi42AdmN/,post_841.jpg,https://drive.google.com/uc?id=1_se9cDfX1tSnI9quC6p-2RQPrmvOoUNX
"#Juneteenth marks the day when federal troops arrived in Galveston, Texas in 1865 to take control of the state and ensure that all enslaved people be freed. On this day, 250,000 enslaved people were free, and despite the message to stay and work for their owners, many left the state immediately and headed north or to nearby states in search of family members. For many Black Americans, June 19th is considered an Independence Day. To learn more about #Juneteenth, visit the link in our bio.",history,https://www.instagram.com/p/Ce_N3TtAeQk/,post_842.jpg,https://drive.google.com/uc?id=17iR02Psk-Gdr38vXYmSh3xpIEu_8s5oM
"Beginning on #ThisDayInHistory in 1969 and continuing the next five Sunday afternoons, Black performers from many different genres and eras appeared on the park’s brightly-colored, sunlit stage in a dazzling series of shows for the 1969 Harlem Cultural Festival. The festival drew a total of over 300,000 people. To learn more about the Harlem Cultural Festival, visit the link in our bio.",history,https://www.instagram.com/p/CfZEuajjHkx/,post_843.jpg,https://drive.google.com/uc?id=1haU-r2qP45tKnSCSW4cah6L7TcH5slnX
"On June 24, 1948, outraged by the currency reform introduced by the United States and Britain into their occupied zones of Germany, the Soviets blocked all roads, rail, and water routes to the Allied-controlled sectors of Berlin. The blockade cut off the city’s electricity, food, and coal supply, as well as its access to the outside world. President Harry Truman authorized a massive airlift operation also known as the Berlin Airlift. On #ThisDayInHistory in 1948, the first planes took off from England and western Germany loaded with food, clothing, water, medicine, and fuel. To learn more about the #BerlinAirlift, visit the link in our bio.",history,https://www.instagram.com/p/CfRWcHjFsnu/,post_844.jpg,https://drive.google.com/uc?id=1soBQZrRhNmFNhYLaZoSFyMuDqY8kCRvK
"U.S. President Lyndon B. Johnson signed into law the historic Civil Rights Act on #ThisDayInHistory in 1964. The most sweeping civil rights legislation passed by Congress since the post-Civil War Reconstruction era, the Civil Rights Act prohibited racial discrimination in employment and education and outlawed racial segregation in public places such as schools, buses, parks and swimming pools. In addition, the bill laid important groundwork for a number of other pieces of legislation.",history,https://www.instagram.com/p/CfgzKCbF5Ss/,post_845.jpg,https://drive.google.com/uc?id=1sV2HGtRK5t60tZrebSldGdnk0duhuB_o
"Exclusive from our sponsors at @nationwide, Alone on History shelter building tips and more. Check out this spacious wickiup intended for long term shelter and for more exclusive footage visit the link in bio or download the HISTORY app.",history,https://www.instagram.com/p/CfY29FfLKER/,post_846.jpg,https://drive.google.com/uc?id=1InT5NLx80WcniHRKsheSHVhJAUT-efd7
"Who would want to train with Muhammad Ali?  🎥  Muhammad Ali training, shadow boxing, working out and jogging outside with audio interview overlaid over footage.",history,https://www.instagram.com/p/CeojmjYpBUV/,post_847.jpg,https://drive.google.com/uc?id=1YLlisSHDbLGca1W7278m5vijHAx3bL7I
"📷. Las Vegas lights up the night in the 1990s.  Sin City is one of the most legendary spots in the United States. But did you know that five years after its founding the Nevada city only recorded 500 residents? How did a small railroad town turn into a haven of gambling? The Booze, Bets and Sex That Built America begins an exploration into the history behind the businesses built on America’s vices, starting tomorrow at 8/7c, only on The HISTORY Channel.",history,https://www.instagram.com/p/CequZzjsAQ9/,post_848.jpg,https://drive.google.com/uc?id=1PdWx8kjunNVC5Yb3tx3xpJzo12mTr-AR
"Jean Francois Gravelet, a Frenchman known professionally as Charles Blondin, became the first daredevil to walk across Niagara Falls on a tightrope on #ThisDayInHistory in 1859. It was the first in a series of famous Niagara tightrope walks performed by “The Great Blondin” from 1859 to 1860. These “ascensions,” as he advertised them, always had different theatrical variations, including doing tightrope walks blindfolded, in a sack, with his manager on his back, sitting down midway to cook an omelet, and pushing a wheelbarrow across. To learn more about daredevils through history, visit the link in our bio.",history,https://www.instagram.com/p/Cfbp4G1u3wh/,post_849.jpg,https://drive.google.com/uc?id=1GKAlHjvY1qAFogOl5NHuj_uyhf3H4Dlo
"Diana, Princess of Wales, was born on #ThisDayInHistory in 1961. The late princess used her spotlight to support humanitarian efforts, including AIDs awareness, children’s causes, and campaigning against the use of landmines. The “People’s Princess” was a global icon and is credited by some with modernizing the royal family in their relations with the public. #PrincessDiana #PeoplesPrincess",history,https://www.instagram.com/p/CfeL8iklGVs/,post_851.jpg,https://drive.google.com/uc?id=1Bm9v21hY03ekxP-g8G1Qw1IxolM27-Oa
Blessing your feed with some Sinatra 🎥 Frank Sinatra; 1945,history,https://www.instagram.com/p/Ce39w0mFkuz/,post_852.jpg,https://drive.google.com/uc?id=1f2dOTMumuIC-1eimXVDufF0WRMI1q1IK
"Jackie Robinson’s legacy went far beyond baseball. He used his voice to support the fight for civil rights, advocating for equality across the country. The HISTORY Channel is proud to support the @jrfoundation. #AfterJackie premieres on June 18 at 8/7c.",history,https://www.instagram.com/p/Ce6GYHdFYXd/,post_853.jpg,https://drive.google.com/uc?id=1rkBpa_O2-vjAeCUFhpLiW-_Mg6Pidqyq
"Jackie Robinson went to bat to fight for equality in baseball, and in the United States. Though he made great strides, change in the sport didn’t stop with him. Players including Bill White, Curt Flood and Bob Gibson worked to dismantle inequality while demanding a more equitable sport for Black baseball players. Tonight at 8/7c, The HISTORY Channel presents #AfterJackie. Directed by @AndrelGaines, and produced by @KingJames, @MavCarter, and Emmy-Award winner Stanley Nelson, this special documentary examines the legacy of the iconic baseball player, and the players who continued his story.",history,https://www.instagram.com/p/Ce8v9HDAL9e/,post_854.jpg,https://drive.google.com/uc?id=1pyS6FI9RnfB6hyn11r7-t1S2OnCtGnMK
"Medgar Evers, a Black civil rights activist, joined the NAACP in 1952 as a field worker. He traveled through his home state encouraging poor Black Americans to register to vote and recruit them into the civil rights movement. He was instrumental in getting witnesses and evidence for the Emmett Till murder case, which brought national attention to the plight of Black Americans in the South. On #ThisDayInHistory, Evers was killed by a white supremacist. To learn more about Medgar Evers, visit the link in our bio.",history,https://www.instagram.com/p/CetOxBUFoGR/,post_855.jpg,https://drive.google.com/uc?id=1m2d7L4eC2BgEAhhfV0SZApEHDvWe2T32
"In a new documentary series, see the rise and fall of the Roman Empire through the lens of one of the most exhilarating and brutal arenas in the history of humanity - the Colosseum. Don't miss the series premiere Sunday, July 17 at 9/8c. #ColosseumHistory",history,https://www.instagram.com/p/Ce1SIMIFQkm/,post_856.jpg,https://drive.google.com/uc?id=1U3INylyXGGRcP5-NHdeP0QFtrLF4vcPN
